uf,localidade,faixa_inicio,faixa_fim,situacao,tipo_faixa
SC,Erval Velho,89613-000,89617-999,Não codificada por logradouros,Total do município
SC,Faxinal dos Guedes,89694-000,89699-999,Não codificada por logradouros,Total do município
SC,Flor do Sertão,89878-000,89878-999,Não codificada por logradouros,Total do município
SC,Florianópolis,88000-001,88099-999,Codificado por logradouros,Total do município
SC,Florianópolis,88000-001,88099-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Formosa do Sul,89859-000,89859-999,Não codificada por logradouros,Total do município
SC,Forquilhinha,88850-000,88859-999,Não codificada por logradouros,Total do município
SC,Fraiburgo,89580-000,89589-999,Codificado por logradouros,Total do município
SC,Fraiburgo,89580-001,89587-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Frei Rogério,89530-000,89532-999,Não codificada por logradouros,Total do município
SC,Galvão,89838-000,89838-999,Não codificada por logradouros,Total do município
SC,Garopaba,88495-000,88499-999,Não codificada por logradouros,Total do município
SC,Garuva,89248-000,89248-999,Não codificada por logradouros,Total do município
SC,Gaspar,89110-001,89119-999,Codificado por logradouros,Total do município
SC,Gaspar,89110-001,89119-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Governador Celso Ramos,88190-000,88199-999,Codificado por logradouros,Total do município
SC,Governador Celso Ramos,88190-001,88197-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Grão Pará,88890-000,88899-999,Não codificada por logradouros,Total do município
SC,Gravatal,88735-000,88739-999,Não codificada por logradouros,Total do município
SC,Guabiruba,88360-000,88369-999,Não codificada por logradouros,Total do município
SC,Guaraciaba,89920-000,89924-999,Não codificada por logradouros,Total do município
SC,Guaramirim,89270-000,89274-999,Codificado por logradouros,Total do município
SC,Guaramirim,89275-001,89277-999,Codificado por logradouros,Total do município
SC,Guaramirim,89279-000,89279-999,Codificado por logradouros,Total do município
SC,Guaramirim,89270-001,89274-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Guaramirim,89275-001,89277-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Guarujá do Sul,89940-000,89949-999,Não codificada por logradouros,Total do município
SC,Guatambú,89817-000,89817-999,Não codificada por logradouros,Total do município
SC,Herval D'Oeste,89610-000,89612-999,Não codificada por logradouros,Total do município
SC,Ibiam,89652-000,89653-999,Não codificada por logradouros,Total do município
SC,Ibicaré,89640-000,89641-999,Não codificada por logradouros,Total do município
SC,Ibirama,89140-000,89144-999,Não codificada por logradouros,Total do município
SC,Içara,88820-000,88835-999,Codificado por logradouros,Total do município
SC,Içara,88820-001,88835-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Ilhota,88320-000,88329-999,Codificado por logradouros,Total do município
SC,Ilhota,88320-001,88327-899,Codificada por logradouros,Exclusiva da sede urbana
SC,Imaruí,88770-000,88779-999,Não codificada por logradouros,Total do município
SC,Imbituba,88780-000,88789-999,Não codificada por logradouros,Total do município
SC,Imbuia,88440-000,88442-999,Não codificada por logradouros,Total do município
SC,Indaial,89080-001,89089-999,Codificado por logradouros,Total do município
SC,Indaial,89080-001,89089-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Iomerê,89558-000,89559-999,Não codificada por logradouros,Total do município
SC,Ipira,89669-000,89669-999,Não codificada por logradouros,Total do município
SC,Iporã do Oeste,89899-000,89899-999,Não codificada por logradouros,Total do município
SC,Ipuaçu,89832-000,89833-999,Não codificada por logradouros,Total do município
SC,Ipumirim,89790-000,89799-999,Não codificada por logradouros,Total do município
SC,Iraceminha,89891-000,89892-999,Não codificada por logradouros,Total do município
SC,Irani,89680-000,89682-999,Não codificada por logradouros,Total do município
SC,Irati,89856-000,89858-999,Não codificada por logradouros,Total do município
SC,Irineópolis,89440-000,89459-999,Não codificada por logradouros,Total do município
SC,Itá,89760-000,89764-999,Não codificada por logradouros,Total do município
SC,Itaiópolis,89340-000,89354-999,Não codificada por logradouros,Total do município
SC,Itajaí,88300-001,88319-999,Codificado por logradouros,Total do município
SC,Itajaí,88300-001,88319-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Itapema,88220-000,88229-999,Não codificada por logradouros,Total do município
SC,Itapiranga,89896-000,89896-999,Não codificada por logradouros,Total do município
SC,Itapoá,89360-000,89369-999,Codificado por logradouros,Total do município
SC,Itapoá,89360-001,89369-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Ituporanga,88400-000,88406-999,Não codificada por logradouros,Total do município
SC,Jaborá,89677-000,89679-999,Não codificada por logradouros,Total do município
SC,Jacinto Machado,88950-000,88954-999,Não codificada por logradouros,Total do município
SC,Jaguaruna,88715-000,88716-999,Não codificada por logradouros,Total do município
SC,Jaraguá do Sul,89250-001,89269-999,Codificado por logradouros,Total do município
SC,Jaraguá do Sul,89250-001,89269-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Jardinópolis,89848-000,89849-999,Não codificada por logradouros,Total do município
SC,Joaçaba,89600-000,89608-999,Não codificada por logradouros,Total do município
SC,Joinville,89200-001,89239-999,Codificado por logradouros,Total do município
SC,Joinville,89200-001,89239-999,Codificada por logradouros,Exclusiva da sede urbana
SC,José Boiteux,89145-000,89147-999,Não codificada por logradouros,Total do município
SC,Jupiá,89839-000,89839-999,Não codificada por logradouros,Total do município
SC,Lacerdópolis,89660-000,89662-999,Não codificada por logradouros,Total do município
SC,Lages,88500-001,88534-999,Codificado por logradouros,Total do município
SC,Lages,88500-001,88531-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Laguna,88790-000,88797-999,Não codificada por logradouros,Total do município
SC,Lajeado Grande,89828-000,89829-999,Não codificada por logradouros,Total do município
SC,Laurentino,89170-000,89171-999,Não codificada por logradouros,Total do município
SC,Lauro Müller,88880-000,88889-999,Não codificada por logradouros,Total do município
SC,Lebon Régis,89515-000,89517-999,Não codificada por logradouros,Total do município
SC,Leoberto Leal,88445-000,88449-999,Não codificada por logradouros,Total do município
SC,Lindóia do Sul,89735-000,89739-999,Não codificada por logradouros,Total do município
SC,Lontras,89182-000,89183-999,Não codificada por logradouros,Total do município
SC,Luiz Alves,89128-000,89133-999,Codificado por logradouros,Total do município
SC,Luiz Alves,89128-001,89132-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Luzerna,89609-000,89609-999,Não codificada por logradouros,Total do município
SC,Macieira,89518-000,89519-999,Não codificada por logradouros,Total do município
SC,Mafra,89300-001,89329-999,Codificado por logradouros,Total do município
SC,Mafra,89300-001,89309-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Major Gercino,88260-000,88269-999,Não codificada por logradouros,Total do município
SC,Major Vieira,89480-000,89489-999,Não codificada por logradouros,Total do município
SC,Maracajá,88915-000,88919-999,Não codificada por logradouros,Total do município
SC,Maravilha,89874-000,89874-999,Não codificada por logradouros,Total do município
SC,Marema,89860-000,89861-999,Não codificada por logradouros,Total do município
SC,Massaranduba,89108-000,89108-000,Codificado por logradouros,Total do município
SC,Massaranduba,89380-001,89383-999,Codificado por logradouros,Total do município
SC,Massaranduba,89380-001,89383-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Matos Costa,89420-000,89429-999,Não codificada por logradouros,Total do município
SC,Meleiro,88920-000,88924-999,Não codificada por logradouros,Total do município
SC,Mirim Doce,89194-000,89195-999,Não codificada por logradouros,Total do município
SC,Modelo,89872-000,89872-999,Não codificada por logradouros,Total do município
SC,Mondaí,89893-000,89894-999,Não codificada por logradouros,Total do município
SC,Monte Carlo,89618-000,89619-999,Não codificada por logradouros,Total do município
SC,Monte Castelo,89394-000,89399-999,Não codificada por logradouros,Total do município
SC,Morro da Fumaça,88837-000,88839-999,Não codificada por logradouros,Total do município
SC,Morro Grande,88925-000,88929-999,Não codificada por logradouros,Total do município
SC,Navegantes,88370-001,88379-999,Codificado por logradouros,Total do município
SC,Navegantes,88370-001,88379-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Nova Erechim,89865-000,89867-999,Não codificada por logradouros,Total do município
SC,Nova Itaberaba,89818-000,89818-999,Não codificada por logradouros,Total do município
SC,Nova Trento,88270-000,88294-999,Não codificada por logradouros,Total do município
SC,Nova Veneza,88865-000,88869-999,Não codificada por logradouros,Total do município
SC,Novo Horizonte,89998-000,89999-999,Não codificada por logradouros,Total do município
SC,Orleans,88870-000,88879-999,Não codificada por logradouros,Total do município
SC,Otacílio Costa,88540-000,88542-999,Não codificada por logradouros,Total do município
SC,Ouro,89663-000,89664-999,Não codificada por logradouros,Total do município
SC,Ouro Verde,89834-000,89834-999,Não codificada por logradouros,Total do município
SC,Paial,89765-000,89769-999,Não codificada por logradouros,Total do município
SC,Painel,88543-000,88544-999,Não codificada por logradouros,Total do município
SC,Palhoça,88130-001,88139-999,Codificado por logradouros,Total do município
SC,Palhoça,88130-001,88139-999,Codificada por logradouros,Exclusiva da sede urbana
SC,Palma Sola,89985-000,89989-999,Não codificada por logradouros,Total do município
SC,Palmeira,88545-000,88547-999,Não codificada por logradouros,Total do município
SC,Palmitos,89887-000,89887-999,Não codificada por logradouros,Total do município
SC,Papanduva,89370-000,89379-999,Não codificada por logradouros,Total do município
SC,Paraíso,89906-000,89907-999,Não codificada por logradouros,Total do município
SC,Passo de Torres,88980-000,88989-999,Não codificada por logradouros,Total do município
SC,Passos Maia,89687-000,89689-999,Não codificada por logradouros,Total do município
SC,Paulo Lopes,88490-000,88494-999,Não codificada por logradouros,Total do município
SC,Pedras Grandes,88720-000,88729-999,Não codificada por logradouros,Total do município
SC,Penha,88385-000,88389-999,Não codificada por logradouros,Total do município
SC,Peritiba,89750-000,89759-999,Não codificada por logradouros,Total do município
SC,Pescaria Brava,88798-000,88799-999,Não codificada por logradouros,Total do município
SC,Petrolândia,88430-000,88439-999,Não codificada por logradouros,Total do município
SC,Pinhalzinho,89870-000,89870-999,Não codificada por logradouros,Total do município
SC,Pinheiro Preto,89570-000,89579-999,Não codificada por logradouros,Total do município
SC,Piratuba,89667-000,89668-999,Não codificada por logradouros,Total do município
SC,Planalto Alegre,89882-000,89882-999,Não codificada por logradouros,Total do município
SC,Pomerode,89107-000,89107-999,Em codificação por logradouros,Total do município
SC,Pomerode,89355-000,89359-999,Em codificação por logradouros,Total do município
